,case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,adults,children,residents
12582,1280,MI,False,"Grand Traverse County, MI",Grand Traverse County,1p2c,11988.0,6855.32148,12907.0932,8215.19016,6827.67852,15792.2004,7883.72676,70469.2092,81677.8515625,1,2,3
6978,704,IN,False,"Adams County, IN",Adams County,2p3c,12576.0,10213.05108,15238.0224,17884.7784,8257.37184,15390.1332,8262.78876,87822.1464,67369.03125,2,3,5
24562,2485,TN,False,"Giles County, TN",Giles County,1p2c,8004.0,7258.5762,12683.184,10970.17524,5530.23336,8970.29592,3175.83984,56592.3048,63351.05859375,1,2,3
512,52,AL,True,"Decatur, AL MSA",Morgan County,1p2c,8779.095,6944.9334,11963.16792,11246.68428,5697.43548,13040.8932,6902.94504,64575.1524,65752.8046875,1,2,3
23178,2346,SC,False,"Abbeville County, SC",Abbeville County,2p3c,11664.0,11860.31616,14687.484,15738.0108,8523.78732,7933.82808,5336.9766,75744.4044,53251.19921875,2,3,5
6824,689,IL,True,"Peoria, IL MSA",Stark County,1p4c,10829.81328,10353.05196,15163.4004,19023.9,7675.3872,16589.0616,10430.08596,90064.6992,69745.109375,1,4,5
25276,2556,TX,True,"Aransas County, TX HUD Metro FMR Area",Aransas County,2p1c,10872.0,7007.39424,13365.702,12629.2512,6478.40916,6821.47188,5811.06264,62985.2928,59862.9296875,2,1,3
28906,2919,VA,True,"Richmond, VA MSA",Powhatan County,2p1c,12277.6644,7599.23508,15654.2256,12539.364,7202.18412,9327.4914,10176.86724,74777.0328,102904.3984375,2,1,3
5678,574,ID,False,"Clark County, ID",Clark County,2p3c,13512.0,11494.2576,16151.0112,19084.3944,9060.75288,14147.6136,9293.78904,92743.8168,60005.66015625,2,3,5
22836,2310,PA,True,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",Lehigh County,2p1c,13858.3032,7812.29664,12751.314,11846.45064,7852.11252,10705.85448,9592.57392,74418.9084,78469.0234375,2,1,3
29594,2988,WA,True,"Portland-Vancouver-Hillsboro, OR-WA MSA",Clark County,1p4c,26187.0468,12109.0464,14229.7812,13503.6684,13876.1856,21930.8148,13920.2112,115756.758,89161.359375,1,4,5
14780,1500,MS,False,"Webster County, MS",Webster County,1p0c,6420.0,3309.66504,11555.0874,5914.79004,3525.44124,0.0,5656.45308,36381.4368,58304.2109375,1,0,1
11602,1167,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",St. John the Baptist Parish,1p2c,11880.92868,7751.44188,12737.4912,11677.33224,7113.58224,10324.90728,7775.9334,69261.6156,65974.6015625,1,2,3
10708,1077,KY,False,"Marion County, KY",Marion County,2p3c,10224.0,9700.56816,14600.6436,16198.7712,7219.4568,12040.1196,7212.54708,77196.1056,58760.12109375,2,3,5
5985,605,IL,True,"Rockford, IL MSA",Boone County,2p0c,7724.64768,5268.83496,12564.5856,10346.69976,4708.05144,0.0,7004.80884,47617.6284,81081.265625,2,0,2
22871,2314,PA,True,"Sharon, PA HUD Metro FMR Area",Mercer County,1p1c,8688.0,4220.15436,11058.78876,5281.74204,4677.13368,8659.88304,5104.19532,47689.8984,67790.03125,1,1,2
19174,1944,NC,True,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",Currituck County,1p4c,18727.3596,13133.3772,15175.8408,18931.4748,11544.40212,17751.1104,17158.5396,112422.1056,82694.40625,1,4,5
17241,1746,NE,False,"Pierce County, NE",Pierce County,1p1c,8808.0,4617.705,12537.24,11276.31,4864.66224,6511.22604,6194.46456,54809.6076,79978.453125,1,1,2
27702,2799,TX,True,"San Antonio-New Braunfels, TX HUD Metro FMR Area",Wilson County,1p2c,12018.5736,5981.60448,13900.998,10744.26192,6522.17436,11934.65256,4960.4766,66062.742,91145.1875,1,2,3
1124,113,AR,False,"Ashley County, AR",Ashley County,1p4c,10392.0,10792.0518,13301.5464,14413.9752,7675.81716,10216.23996,5272.26564,72063.8964,57424.21875,1,4,5
8143,821,IA,False,"Davis County, IA",Davis County,1p3c,11208.0,7830.29076,14528.2356,11582.37012,6898.32348,11277.0168,7147.85964,70472.0976,82354.53125,1,3,4
11971,1208,MD,False,"Caroline County, MD",Caroline County,1p1c,11244.0,4770.609,12625.0092,5442.342,5802.72432,7320.25704,6300.74628,53505.6852,71751.5234375,1,1,2
28242,2853,VA,True,"Richmond, VA MSA",Amelia County,1p2c,10348.31688,7168.96368,14455.578,10098.28932,6347.20164,14569.728,8733.1794,71721.258,84043.65625,1,2,3
24777,2506,TN,False,"Lauderdale County, TN",Lauderdale County,2p2c,7956.0,8664.84012,13662.45,13507.2,6022.38612,8925.16404,3402.66024,62140.6992,46094.22265625,2,2,4
19166,1943,NC,True,"Fayetteville, NC HUD Metro FMR Area",Cumberland County,2p1c,10428.0,6983.721,12480.1512,14966.322,6308.95308,8735.61696,8711.39868,68614.1604,57466.3203125,2,1,3
4930,500,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Newton County,1p0c,10584.79104,3039.912,11337.70236,5125.47984,4936.76736,0.0,7062.33624,42086.988,64460.03125,1,0,1
5166,523,GA,False,"Talbot County, GA",Talbot County,2p1c,7860.0,7528.21368,14062.86,13703.3484,5575.75632,5090.68548,7267.55052,61088.4144,49829.8125,2,1,3
15016,1523,MO,True,"Kansas City, MO-KS HUD Metro FMR Area",Cass County,2p1c,12420.8292,7054.74168,14392.9368,13230.1176,7056.76752,7981.752,8904.8166,71041.9632,83084.6015625,2,1,3
4329,439,GA,False,"Dooly County, GA",Dooly County,2p4c,9672.0,13707.8412,13830.1548,20552.7072,8471.43828,8824.04076,5365.7736,80423.9532,53103.3359375,2,4,6
3665,373,FL,False,"Okeechobee County, FL",Okeechobee County,2p0c,7788.0,5382.96096,12733.4916,10773.58008,4772.35836,0.0,5188.94124,46639.3332,49806.19921875,2,0,2
16731,1695,NE,False,"Colfax County, NE",Colfax County,1p1c,8808.0,4541.25288,12023.5728,9031.00488,4836.96096,6511.22604,5395.05876,51147.0756,69273.7890625,1,1,2
14057,1427,MS,True,"Benton County, MS HUD Metro FMR Area",Benton County,2p2c,8208.0,8964.65988,14820.6816,17534.6616,6222.3318,7660.24224,6540.20292,69950.7768,47849.06640625,2,2,4
16175,1639,MT,True,"Golden Valley County, MT HUD Metro FMR Area",Golden Valley County,2p0c,6828.0,6029.67768,15237.5328,9856.76004,4658.84364,0.0,6608.98464,49219.7988,53414.46484375,2,0,2
8735,880,IA,True,"Ames, IA MSA",Story County,2p0c,9024.0,5877.50868,12650.544,9482.69976,5399.4042,0.0,6940.73076,49374.8904,90880.265625,2,0,2
6482,655,IL,False,"Logan County, IL",Logan County,1p2c,8508.0,5757.5742,12206.3436,12114.9456,5168.9802,11880.24828,6485.8008,62121.8904,76454.390625,1,2,3
7815,788,IN,False,"Wabash County, IN",Wabash County,2p0c,6780.0,5478.06696,12924.1248,10333.37988,4441.58124,0.0,6151.09356,46108.2456,65706.6015625,2,0,2
20694,2096,OH,True,"Toledo, OH MSA",Fulton County,1p4c,12491.9064,10755.46872,14097.126,14220.0324,8423.44044,16006.6248,6867.6174,82862.2152,75081.5234375,1,4,5
5973,604,IL,True,"Bond County, IL HUD Metro FMR Area",Bond County,1p3c,11040.0,8637.2292,13849.1832,16333.2336,7129.83624,17102.4156,10584.0234,84675.9204,78328.34375,1,3,4
18284,1855,NM,True,"Albuquerque, NM MSA",Valencia County,1p4c,15730.6236,10901.8008,14281.8624,10456.43844,9649.97748,17149.332,8147.03904,86317.0728,56368.64453125,1,4,5
1113,112,AR,False,"Arkansas County, AR",Arkansas County,1p3c,10488.0,9055.64136,12522.1788,12022.1772,7081.43184,10406.43672,5827.96104,67403.8296,58720.07421875,1,3,4
5556,562,ID,False,"Benewah County, ID",Benewah County,2p1c,9936.0,7978.01292,14298.5376,11614.3542,6490.95336,6030.83244,7086.52368,63435.2172,54157.88671875,2,1,3
24584,2487,TN,False,"Greene County, TN",Greene County,1p4c,11292.0,10755.46872,12805.2528,15095.1192,7988.66748,10227.52368,2129.3124,70293.3456,54307.80078125,1,4,5
15902,1612,MO,False,"Texas County, MO",Texas County,1p2c,7944.0,6564.0828,12566.8164,9435.35892,5256.85032,9108.86352,4549.38276,55425.3576,47654.99609375,1,2,3
24499,2478,TN,False,"DeKalb County, TN",DeKalb County,2p4c,11028.0,14111.0136,15592.9488,19930.6608,9108.85692,9995.31444,3590.10168,83356.8984,58954.19140625,2,4,6
28079,2836,VT,False,"Addison County, VT",Addison County,2p4c,15864.0,19083.4668,16867.914,20245.8396,12662.8464,15794.8728,11654.48436,112173.4224,86721.6171875,2,4,6
14586,1480,MS,False,"Pontotoc County, MS",Pontotoc County,2p1c,8208.0,7125.76176,13720.6104,14722.0704,5556.02676,2783.09256,6358.27368,58473.8376,55368.515625,2,1,3
3191,326,DC,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",District of Columbia,1p1c,19414.1592,6620.74872,6384.57864,8266.3206,9433.4736,19994.328,14165.3124,84278.9184,116607.390625,1,1,2
30378,3066,WV,False,"Summers County, WV",Summers County,2p3c,11508.0,10249.65528,14779.1256,27634.0104,7883.65644,13898.8656,11855.25804,97808.5728,50338.09375,2,3,5
18738,1900,NY,False,"St. Lawrence County, NY",St. Lawrence County,2p3c,12792.0,10396.08036,15062.3508,15831.8808,8401.95624,20059.6008,9125.74224,91669.6116,64409.71875,2,3,5
19049,1931,NC,True,"Hickory-Lenoir-Morganton, NC MSA",Caldwell County,2p4c,10083.7962,12050.358,14679.0204,21823.4724,8020.07664,13263.69,7025.25,86945.6604,56791.6953125,2,4,6
10043,1011,KY,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Bracken County,1p3c,10832.88132,8876.32248,14677.452,11903.5122,7141.42164,16276.9056,9038.6484,78747.1404,69252.2265625,1,3,4
16233,1645,MT,False,"Lewis and Clark County, MT",Lewis and Clark County,1p3c,15600.0,9653.373,13275.228,12891.93,9150.29292,19399.5336,13385.6412,93355.998,88288.5546875,1,3,4
6211,628,IL,True,"Champaign-Urbana, IL MSA",Ford County,1p1c,8062.66476,4556.54328,12521.628,9104.4756,4572.43692,8670.65916,7088.87472,54577.2828,68558.09375,1,1,2
12059,1216,MD,True,"Baltimore-Columbia-Towson, MD MSA",Howard County,2p4c,28150.2948,16754.0268,15947.7204,14454.6084,16270.6068,21324.8508,17962.8588,130864.968,148691.59375,2,4,6
21112,2138,OH,False,"Preble County, OH",Preble County,1p2c,9048.0,6205.63404,12557.3544,9004.71096,5526.99348,12382.4256,4773.76572,59498.8824,73015.546875,1,2,3
1305,131,AR,False,"Dallas County, AR",Dallas County,2p0c,5952.0,5497.08804,13127.8404,9693.58008,4148.45616,0.0,5367.77748,43786.7436,53087.93359375,2,0,2
5243,531,GA,False,"Toombs County, GA",Toombs County,1p3c,10464.0,8965.9812,12385.512,12859.0236,7040.24856,9200.73336,5201.82828,66117.3276,55795.671875,1,3,4
17995,1826,NM,False,"Cibola County, NM",Cibola County,2p0c,7860.0,5478.06696,13141.2216,8154.56028,4832.90772,0.0,5310.19524,44776.9512,52266.47265625,2,0,2
22558,2282,PA,True,"Johnstown, PA MSA",Cambria County,2p3c,11076.0,10688.92752,14829.5004,15310.686,7886.29104,18870.4932,8316.66432,86978.5668,65347.2109375,2,3,5
9430,950,KS,False,"Lyon County, KS",Lyon County,1p0c,5688.0,2925.78516,10412.90844,5886.69,3121.11396,0.0,5104.53336,33139.0308,67197.546875,1,0,1
29443,2973,VA,True,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",Radford city,1p3c,12905.7228,9414.28128,12492.2472,14623.2588,8087.41776,15877.8792,10373.24196,83774.0508,67738.6875,1,3,4
3729,379,FL,True,"Lakeland-Winter Haven, FL MSA",Polk County,2p4c,16500.0,14290.2012,14751.8868,19765.932,11156.50416,13328.6592,5978.44524,95771.6256,60077.5390625,2,4,6
17305,1752,NE,False,"Saline County, NE",Saline County,2p0c,7476.0,5744.36136,13031.2104,10861.37988,4790.2584,0.0,6086.5272,47989.7376,65438.59765625,2,0,2
4891,496,GA,False,"Montgomery County, GA",Montgomery County,1p1c,7776.0,4403.63928,12027.3876,7741.53444,4413.16368,5137.4454,5056.99992,46556.1708,52236.6953125,1,1,2
28258,2854,VA,True,"Lynchburg, VA MSA",Amherst County,2p3c,11234.73408,10798.7454,15597.3072,19194.006,7983.59844,15167.3352,9424.42164,89400.1464,72444.6328125,2,3,5
29787,3007,WA,False,"Pacific County, WA",Pacific County,2p2c,10380.0,14601.3012,16110.4584,14736.4956,9051.7104,12528.4032,7371.7266,84780.0936,63035.82421875,2,2,4
5867,593,ID,False,"Oneida County, ID",Oneida County,2p2c,10128.0,9174.53544,16284.2844,15203.52,6994.07004,12398.7204,7841.98464,78025.1136,62474.1484375,2,2,4
26862,2715,TX,True,"Medina County, TX HUD Metro FMR Area",Medina County,1p2c,10392.0,6429.66432,13698.4308,10744.26192,6095.15256,11114.81904,4288.14444,62762.4732,80678.75,1,2,3
14698,1491,MS,True,"Tate County, MS HUD Metro FMR Area",Tate County,2p3c,11004.0,11201.41044,15394.3356,19738.5408,8045.89596,8486.64768,7165.07808,81035.9064,62690.8125,2,3,5
14805,1502,MS,False,"Winston County, MS",Winston County,2p0c,6228.0,5972.61432,13233.006,11829.58008,4420.764,0.0,6279.39036,47963.3556,45697.8671875,2,0,2
18554,1882,NY,True,"Syracuse, NY MSA",Madison County,1p4c,12413.5872,10499.38476,14284.6776,10170.30024,8302.27296,28701.5832,11455.6794,95827.482,81244.53125,1,4,5
5458,552,GA,True,"Albany, GA MSA",Worth County,2p3c,11414.60448,10286.26176,14140.4376,18188.7096,7863.0798,11167.86252,7219.20336,80280.1584,54441.2890625,2,3,5
10298,1036,KY,False,"Franklin County, KY",Franklin County,2p3c,12564.0,10871.95824,14545.5792,16491.9828,8491.77252,13383.1704,8936.64036,85285.1016,73144.9296875,2,3,5
14511,1473,MS,False,"Newton County, MS",Newton County,1p1c,8424.0,4158.99204,12153.0084,8837.2434,4559.31408,2823.2412,4662.4764,45618.2748,46842.77734375,1,1,2
30963,3125,WI,False,"Polk County, WI",Polk County,1p3c,12576.0,10012.01148,14061.2076,13554.9336,8184.5274,18068.4036,11659.10964,88116.1932,73691.1953125,1,3,4
26521,2681,TX,True,"Dallas, TX HUD Metro FMR Area",Kaufman County,1p1c,14562.354,4388.34816,12535.68,8515.85664,6866.58696,7837.08324,6154.30884,60860.2212,81456.0546875,1,1,2
29609,2989,WA,True,"Columbia County, WA HUD Metro FMR Area",Columbia County,2p4c,15576.0,13976.622,16912.9524,16708.104,10708.08036,17621.52,6420.25776,97923.5388,87301.7734375,2,4,6
21811,2208,OK,False,"Murray County, OK",Murray County,1p1c,8736.0,4495.38168,12448.3428,8244.48264,4794.25128,6064.3788,5547.94152,50330.7768,63911.70703125,1,1,2
15420,1564,MO,False,"Livingston County, MO",Livingston County,1p0c,5652.0,3112.53768,10684.75044,5334.69,3175.73772,0.0,4867.57032,32827.2864,62113.734375,1,0,1
21934,2220,OK,False,"Pontotoc County, OK",Pontotoc County,1p4c,11736.0,10060.38792,13347.132,16421.5608,7897.69116,16068.06,7645.64868,83176.482,65150.05859375,1,4,5
3305,337,FL,True,"Naples-Immokalee-Marco Island, FL MSA",Collier County,2p0c,13416.0,6999.75216,12346.8588,10274.95968,7397.4324,0.0,6974.66376,57409.6644,84294.203125,2,0,2
12767,1298,MI,False,"Lenawee County, MI",Lenawee County,2p2c,9648.0,8424.9822,14756.6832,14110.2744,6548.55396,14226.0528,7796.1174,75510.6624,69302.546875,2,2,4
15765,1598,MO,False,"St. Clair County, MO",St. Clair County,2p0c,6048.0,5154.70896,13029.7752,11005.37988,4059.18312,0.0,5441.97252,44739.0204,53007.83984375,2,0,2
6426,649,IL,False,"Knox County, IL",Knox County,2p1c,8400.0,6462.90084,13721.3568,15487.2072,5385.41532,6843.79764,8430.45708,64731.1344,65005.27734375,2,1,3
31113,3140,WI,False,"Vilas County, WI",Vilas County,1p3c,10980.0,10549.97172,14015.3916,14511.3276,7801.158,17051.3316,11010.03144,85919.2152,61062.265625,1,3,4
7227,729,IN,False,"Gibson County, IN",Gibson County,2p2c,8784.0,8185.12428,15059.1768,14900.622,6148.58352,12692.4624,7017.46872,72787.4352,73248.6328125,2,2,4
16008,1622,MT,False,"Big Horn County, MT",Big Horn County,2p3c,13152.0,11640.68184,15522.0744,17576.4492,8983.36668,18025.914,10871.8674,95772.3516,56685.93359375,2,3,5
6070,614,IL,False,"Clay County, IL",Clay County,1p0c,5712.0,2863.53456,11219.45652,7182.69,3107.25444,0.0,5955.93564,36040.872,58815.5703125,1,0,1
18179,1844,NM,False,"Rio Arriba County, NM",Rio Arriba County,2p4c,11532.0,13797.4356,15483.6972,16360.7988,9177.85248,15029.2392,6197.72676,87578.748,52616.62109375,2,4,6
13815,1403,MN,False,"Roseau County, MN",Roseau County,2p0c,6684.0,5953.59336,13090.4088,8125.37988,4579.0986,0.0,5553.33984,43985.8212,77623.9453125,2,0,2
28075,2836,VT,False,"Addison County, VT",Addison County,2p0c,10152.0,8102.97432,14051.0964,13564.3596,6614.49684,0.0,8635.86696,61120.7928,86721.6171875,2,0,2
1345,135,AR,False,"Franklin County, AR",Franklin County,2p0c,6912.0,5363.94036,13278.0624,9693.58008,4448.05704,0.0,5664.76572,45360.4068,53398.03515625,2,0,2
18200,1847,NM,True,"Farmington, NM MSA",San Juan County,1p0c,8244.0,2956.91076,10625.3166,3620.37996,4058.53164,0.0,5093.40816,34598.5464,58600.9609375,1,0,1
27480,2777,TX,False,"Titus County, TX",Titus County,1p0c,6504.0,2967.28584,10983.12456,5386.79004,3431.82024,0.0,4299.77928,33572.8008,56186.89453125,1,0,1
18861,1913,NY,True,"Glens Falls, NY MSA",Washington County,1p1c,11524.92408,5871.51852,12000.2556,9494.87988,6303.41748,10448.73996,8513.32836,64157.0628,70658.984375,1,1,2
4641,471,GA,False,"Jackson County, GA",Jackson County,1p1c,9156.0,5412.80604,12335.2056,7148.77368,5278.85268,5465.0328,6019.6446,50816.3148,76399.96875,1,1,2
30835,3112,WI,False,"Manitowoc County, WI",Manitowoc County,2p0c,6684.0,5630.235,12636.6444,9973.37988,4461.93312,0.0,5232.42192,44618.6136,74558.8671875,2,0,2
29571,2986,WA,True,"Wenatchee, WA MSA",Chelan County,1p1c,13284.0,5473.96836,12202.5336,6802.08984,6796.752,9864.126,6096.33576,60519.8088,70571.703125,1,1,2
29835,3012,WA,True,"Portland-Vancouver-Hillsboro, OR-WA MSA",Skamania County,2p0c,10713.46068,6353.03544,15171.7608,8992.76004,6183.86424,0.0,6366.92208,53781.8028,76645.375,2,0,2
230,24,AL,False,"Dallas County, AL",Dallas County,1p0c,5904.0,3278.53968,10330.00704,5686.79004,3327.19632,0.0,5352.56832,33879.102,46549.10546875,1,0,1
25595,2588,TX,True,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Chambers County,2p0c,9633.21828,5421.00288,13991.2476,10370.95968,5454.73788,0.0,5853.55476,50724.7212,108279.8359375,2,0,2
8625,869,IA,False,"Palo Alto County, IA",Palo Alto County,2p0c,6516.0,5915.5506,13363.6716,9901.37988,4504.44108,0.0,6361.42164,46562.4636,73005.28125,2,0,2
1684,169,AR,False,"Pope County, AR",Pope County,1p4c,11628.0,10426.21872,13478.7264,14413.9752,7991.11308,10691.98896,6037.35936,74667.3804,56290.60546875,1,4,5
12512,1273,MI,False,"Delta County, MI",Delta County,1p2c,8808.0,6228.03732,12184.1388,11660.373,5448.1494,13944.522,6451.70724,64724.9292,61237.8515625,1,2,3
11492,1156,LA,True,"Monroe, LA MSA",Ouachita Parish,1p2c,9808.92552,6989.73852,11389.38576,12562.5528,6086.81832,9245.53416,5980.25388,62063.2092,54595.3125,1,2,3
13259,1347,MN,False,"Chippewa County, MN",Chippewa County,2p4c,12396.0,13170.2796,14787.1584,20585.8728,9263.67192,12855.4356,7166.6016,90225.018,73901.6953125,2,4,6
3869,393,FL,False,"Washington County, FL",Washington County,2p4c,12600.0,12856.7004,15133.0272,22801.6464,9223.96584,11301.74712,4503.17976,88420.266,48283.4140625,2,4,6
27169,2745,TX,False,"Real County, TX",Real County,2p4c,13824.0,11557.59084,15852.1512,21892.5012,9196.75128,9908.4192,4133.51556,86364.9312,51289.9609375,2,4,6
5231,530,GA,False,"Tift County, GA",Tift County,1p1c,7776.0,4770.609,10912.2312,7777.45968,4546.13124,5025.52548,4796.37492,45604.3296,54993.72265625,1,1,2
17547,1776,NV,False,"Humboldt County, NV",Humboldt County,2p2c,11172.0,9684.23076,16319.7888,19334.88,7557.03516,14120.0388,7534.344,85722.3168,85489.4296875,2,2,4
5109,517,GA,False,"Screven County, GA",Screven County,2p4c,10956.0,13797.4356,14236.2984,19930.6608,8969.14524,9086.79708,5929.14072,82905.4752,56501.1015625,2,4,6
14160,1438,MS,False,"Covington County, MS",Covington County,1p0c,6564.0,3174.7884,11429.82792,5914.79004,3528.74712,0.0,5627.93952,36240.0936,45023.2421875,1,0,1
14725,1494,MS,True,"Tunica County, MS HUD Metro FMR Area",Tunica County,2p0c,8568.0,5896.52964,12712.7508,11186.95968,5241.0696,0.0,6764.76192,50370.0708,42712.8828125,2,0,2
4301,437,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",DeKalb County,1p1c,14288.9412,5015.25552,10134.5112,7599.77196,6994.67208,7886.22288,7953.80496,59873.1792,79286.375,1,1,2
24393,2468,TN,True,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Cheatham County,1p3c,16700.1876,9354.5076,14416.644,13248.4404,9440.64336,14461.1292,7565.0076,85186.5588,73929.421875,1,3,4
18403,1867,NY,False,"Cortland County, NY",Cortland County,1p3c,12996.0,8756.77512,13046.9952,10441.10004,7881.88764,20157.3408,9157.4766,82437.5748,72074.9765625,1,3,4
2491,250,CO,False,"Bent County, CO",Bent County,1p1c,9492.0,4663.5762,12909.564,6541.97604,5129.12364,7239.06372,5764.16424,51739.4652,41665.51953125,1,1,2
5039,510,GA,False,"Putnam County, GA",Putnam County,2p4c,11472.0,12901.4988,15287.5032,20552.7072,8831.48004,9482.13792,6381.96096,84909.2868,64494.9453125,2,4,6
29691,2998,WA,False,"Jefferson County, WA",Jefferson County,1p1c,11568.0,6819.5244,12369.8556,6236.6148,6662.5254,7591.47288,5442.63684,56690.6304,68263.3984375,1,1,2
24877,2516,TN,False,"Marshall County, TN",Marshall County,2p2c,9084.0,9174.53544,14287.6212,16488.9648,6615.78732,9235.81572,4728.87888,69615.6036,63866.52734375,2,2,4
24931,2522,TN,True,"Morgan County, TN HUD Metro FMR Area",Morgan County,1p1c,8220.0,4816.48056,12298.2564,7150.71096,4723.63116,7183.89036,4010.922,48403.8924,50814.5390625,1,1,2
